INICIO|FIN|GRUPO|SECTOR|SUBSECTOR|PRODUCTO|TIPO|SUBTIPO|POSICION|CATEGORIA|FORMATO|PRECIO|UNIDAD
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Subasta|||0.82|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|||Mercas|||2.58|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||2.64|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0.47|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|I||2.32|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|II||0.72|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Subasta|||2.6|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|I||3.13|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|II||0.96|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Subasta|||3.49|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|MELON|||Mercas|||1.29|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|||Mercas|||1.11|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Agricultor|I||1.16|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Agricultor|II||0.18|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Subasta|||1.27|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Agricultor|I||0.63|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Agricultor|II||0.18|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Subasta|||0.65|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Agricultor|I||0.64|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Agricultor|II||0.2|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|MEDIO LARGO O TIPO FRANCÉS|SIN ESPECIFICAR|Subasta|||0.74|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1.23|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0.78|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|||Mercas|||1.22|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Agricultor|I||0.74|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Agricultor|II||0.31|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|AMARILLO|Subasta|||0.79|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|NARANJA|Agricultor|I||0.85|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|NARANJA|Agricultor|II||0.25|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Agricultor|I||0.81|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Agricultor|II||0.32|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|ROJO|Subasta|||0.87|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Agricultor|I||0.26|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Agricultor|II||0.17|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|SIN ESPECIFICAR|Subasta|||0.19|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Agricultor|I||0.66|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Agricultor|II||0.27|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|CALIFORNIA|VERDE|Subasta|||0.7|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|DULCE CÓNICO|SIN ESPECIFICAR|Agricultor|I||1.04|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|DULCE CÓNICO|SIN ESPECIFICAR|Agricultor|II||0.2|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Agricultor|I||0.67|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Agricultor|II||0.3|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|ITALIANO|SIN ESPECIFICAR|Subasta|||0.71|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Agricultor|I||0.88|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Agricultor|II||0.34|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|ROJO|Subasta|||0.94|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Agricultor|I||0.78|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Agricultor|II||0.18|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|SIN ESPECIFICAR|Subasta|||0.89|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Agricultor|I||0.61|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Agricultor|II||0.28|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|LAMUYO|VERDE|Subasta|||0.66|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1.98|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0.33|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|SNACK|SIN ESPECIFICAR|Agricultor|I||1.5|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|PIMIENTO|SNACK|SIN ESPECIFICAR|Agricultor|II||0.11|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|SANDIA|||Mercas|||0.78|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|||Mercas|||1.01|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Agricultor|I||1.39|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Agricultor|II||0.75|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|ASURCADO |SIN ESPECIFICAR|Subasta|||1.12|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Agricultor|I||0.46|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Agricultor|II||0.27|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LARGA VIDA|SIN ESPECIFICAR|Subasta|||0.45|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Agricultor|I||0.54|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Agricultor|II||0.56|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|LISO|SIN ESPECIFICAR|Subasta|||0.64|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||0.85|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0.57|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Agricultor|I||0.46|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Agricultor|II||0.28|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|PERA|SIN ESPECIFICAR|Subasta|||0.49|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Agricultor|I||0.62|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Agricultor|II||0.32|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|RAMA|SIN ESPECIFICAR|Subasta|||0.64|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|PERA SUELTO ROJO|Agricultor|I||0.92|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|PERA SUELTO ROJO|Agricultor|II||0.87|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO RAMA ROJO|Agricultor|I||1.06|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO RAMA ROJO|Agricultor|II||0.64|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO SUELTO ROJO|Agricultor|I||1.05|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|REDONDO SUELTO ROJO|Agricultor|II||0.5|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|SIN ESPECIFICAR|Agricultor|I||1.28|Euros/kg
2019-11-18|2019-11-24|Agrícola|Hortalizas|Hortícolas protegidos|TOMATE|TIPO CHERRY|SIN ESPECIFICAR|Agricultor|II||1.1|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Frutales ecológicos|Frutales de cáscara ecológicos|ALMENDRA (ECO)|PEPITA (ECO)||Agricultor|||8.64|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|BERENJENA (ECO)|LARGA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0.8|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|CALABACIN (ECO)|VERDE (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||1.08|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|JUDIA VERDE (ECO)|PLANA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||2.07|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PEPINO (ECO)|TIPO HOLANDÉS O ALMERÍA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0.79|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|AMARILLO (ECO)|Agricultor|||0.98|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|ROJO (ECO)|Agricultor|||0.96|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|CALIFORNIA (ECO)|VERDE (ECO)|Agricultor|||0.7|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|DULCE CÓNICO (ECO)|ROJO (ECO)|Agricultor|||1.49|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|PIMIENTO (ECO)|DULCE CÓNICO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||1.37|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|ASURCADO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||1.04|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|PERA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0.58|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|RAMA (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0.68|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|REDONDO (ECO)|SIN ESPECIFICAR (ECO)|Agricultor|||0.35|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|PERA SUELTO ROJO (ECO)|Agricultor|||1.32|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|REDONDO RAMA ROJO (ECO)|Agricultor|||1.4|Euros/kg
2019-11-18|2019-11-24|Agricultura ecológica|Hortalizas ecológicas|Hortícolas protegidos ecológicos|TOMATE (ECO)|TIPO CHERRY (ECO)|REDONDO SUELTO ROJO (ECO)|Agricultor|||1.08|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Citricos|LIMON|||Mercas|||0.96|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Citricos|MANDARINA|||Mercas|||1.03|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Citricos|NARANJA|||Mercas|||0.74|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Citricos|POMELO|||Mercas|||0.96|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales de cáscara|ALMENDRA|PEPITA|COMUNA|Agricultor|||5.7|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales de cáscara|ALMENDRA|PEPITA|LARGUETA|Agricultor|||6.04|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales de cáscara|ALMENDRA|PEPITA|MARCONA|Agricultor|||6.42|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|||Mercas|||4.05|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|I||1.62|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|II||0.43|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|BACON|Agricultor|SIN ESPECIFICAR||1.25|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|I||1.84|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|II||0.53|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|FUERTE|Agricultor|SIN ESPECIFICAR||1.33|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|I||2.89|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|II||1.31|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|HASS|Agricultor|SIN ESPECIFICAR||2.41|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||2.14|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0.52|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|AGUACATE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|SIN ESPECIFICAR||1.53|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|||Mercas|||1.95|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|EXTRA||1.76|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|I||1.39|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|II||0.55|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|CHIRIMOYA|NO DESIGNADO|FINO DE JETE|Agricultor|SIN ESPECIFICAR||1.4|Euros/kg
2019-11-25|2019-01-12|Agrícola|Frutales|Frutales no cítricos|MANGO|||Mercas|||1.92|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Frutos rojos|FRAMBUESA|||Agricultor|I|Sin especificar|4.9|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Frutos rojos|FRESÓN|||Mercas|||5.85|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas al aire libre|AJO|||Mercas|||2.32|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas al aire libre|CEBOLLA|||Mercas|||0.38|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas al aire libre|ESPARRAGO|||Mercas|||5.74|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas al aire libre|LECHUGA|||Mercas|||1.07|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas al aire libre|ZANAHORIA|||Mercas|||0.98|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|||Mercas|||1.27|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Agricultor|I||0.56|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Agricultor|II||0.22|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|LARGA|SIN ESPECIFICAR|Subasta|||0.56|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||1.91|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0.56|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Agricultor|I||1.0|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Agricultor|II||0.55|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|BERENJENA|RAYADA|SIN ESPECIFICAR|Subasta|||1.14|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|||Mercas|||1.16|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||0.93|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0.72|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Agricultor|I||0.63|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Agricultor|II||0.32|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|CALABACIN|VERDE|SIN ESPECIFICAR|Subasta|||0.63|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|||Mercas|||2.77|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|I||2.68|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|NO DESIGNADO|SIN ESPECIFICAR|Agricultor|II||0.27|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|I||2.02|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Agricultor|II||0.72|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|PLANA|SIN ESPECIFICAR|Subasta|||2.17|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|I||2.62|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Agricultor|II||0.84|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|JUDIA VERDE|REDONDA|SIN ESPECIFICAR|Subasta|||2.93|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|MELON|||Mercas|||1.32|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|||Mercas|||1.36|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Agricultor|I||1.12|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Agricultor|II||0.34|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|CORTO O TIPO ESPAÑOL|SIN ESPECIFICAR|Subasta|||1.24|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Agricultor|I||0.62|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Agricultor|II||0.14|Euros/kg
2019-11-25|2019-01-12|Agrícola|Hortalizas|Hortícolas protegidos|PEPINO|LARGO TIPO HOLANDÉS O ALMERÍA|SIN ESPECIFICAR|Subasta|||0.65|Euros/kg
